observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:36:47.565063+00:00,2026-08-31T15:36:46.993000+00:00,USDJPY,159.829,159.832,3.0
2026-08-31T12:36:48.568026+00:00,2026-08-31T15:36:48.433000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:49.571748+00:00,2026-08-31T15:36:49.521000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:50.575319+00:00,2026-08-31T15:36:49.745000+00:00,USDJPY,159.828,159.831,3.0
2026-08-31T12:36:51.578809+00:00,2026-08-31T15:36:49.745000+00:00,USDJPY,159.828,159.831,3.0
2026-08-31T12:36:52.581929+00:00,2026-08-31T15:36:51.664000+00:00,USDJPY,159.828,159.83,2.0
2026-08-31T12:36:53.586585+00:00,2026-08-31T15:36:51.664000+00:00,USDJPY,159.828,159.83,2.0
2026-08-31T12:36:54.589823+00:00,2026-08-31T15:36:54.513000+00:00,USDJPY,159.828,159.831,3.0
2026-08-31T12:36:55.592772+00:00,2026-08-31T15:36:54.513000+00:00,USDJPY,159.828,159.831,3.0
2026-08-31T12:36:56.596905+00:00,2026-08-31T15:36:54.513000+00:00,USDJPY,159.828,159.831,3.0
2026-08-31T12:36:57.599740+00:00,2026-08-31T15:36:56.817000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:58.603083+00:00,2026-08-31T15:36:56.817000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:59.606318+00:00,2026-08-31T15:36:56.817000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:37:00.609225+00:00,2026-08-31T15:37:00.304000+00:00,USDJPY,159.831,159.834,3.0
2026-08-31T12:37:01.612991+00:00,2026-08-31T15:37:01.617000+00:00,USDJPY,159.832,159.835,3.0
2026-08-31T12:37:02.655321+00:00,2026-08-31T15:37:01.904000+00:00,USDJPY,159.833,159.835,2.0
2026-08-31T12:37:03.658234+00:00,2026-08-31T15:37:01.904000+00:00,USDJPY,159.833,159.835,2.0
